case,n,algorithm,repeat,time_us,char_ops
almost_sorted,2000,std_merge_sort,1,2192,25057
almost_sorted,2000,std_merge_sort,2,2197,25057
almost_sorted,2000,std_merge_sort,3,2143,25057
almost_sorted,2000,std_merge_sort,4,2154,25057
almost_sorted,2000,std_merge_sort,5,2109,25057
almost_sorted,2000,std_merge_sort,6,2124,25057
almost_sorted,2000,std_merge_sort,7,2098,25057
almost_sorted,2000,string_quick_sort,1,210,44327
almost_sorted,2000,string_quick_sort,2,196,44327
almost_sorted,2000,string_quick_sort,3,182,44327
almost_sorted,2000,string_quick_sort,4,179,44327
almost_sorted,2000,string_quick_sort,5,177,44327
almost_sorted,2000,string_quick_sort,6,182,44327
almost_sorted,2000,string_quick_sort,7,184,44327
almost_sorted,2000,string_merge_sort,1,3061,25057
almost_sorted,2000,string_merge_sort,2,3165,25057
almost_sorted,2000,string_merge_sort,3,3153,25057
almost_sorted,2000,string_merge_sort,4,3191,25057
almost_sorted,2000,string_merge_sort,5,3254,25057
almost_sorted,2000,string_merge_sort,6,3259,25057
almost_sorted,2000,string_merge_sort,7,2921,25057
almost_sorted,2000,msd_radix_sort,1,778,4801
almost_sorted,2000,msd_radix_sort,2,829,4801
almost_sorted,2000,msd_radix_sort,3,841,4801
almost_sorted,2000,msd_radix_sort,4,823,4801
almost_sorted,2000,msd_radix_sort,5,834,4801
almost_sorted,2000,msd_radix_sort,6,821,4801
almost_sorted,2000,msd_radix_sort,7,861,4801
almost_sorted,2000,msd_radix_quick_sort,1,276,15375
almost_sorted,2000,msd_radix_quick_sort,2,272,15375
almost_sorted,2000,msd_radix_quick_sort,3,278,15375
almost_sorted,2000,msd_radix_quick_sort,4,266,15375
almost_sorted,2000,msd_radix_quick_sort,5,263,15375
almost_sorted,2000,msd_radix_quick_sort,6,360,15375
almost_sorted,2000,msd_radix_quick_sort,7,261,15375
almost_sorted,2100,std_quick_sort,1,526,408009
almost_sorted,2100,std_quick_sort,2,528,408009
almost_sorted,2100,std_quick_sort,3,527,408009
almost_sorted,2100,std_quick_sort,4,521,408009
almost_sorted,2100,std_quick_sort,5,519,408009
almost_sorted,2100,std_quick_sort,6,526,408009
almost_sorted,2100,std_quick_sort,7,517,408009
almost_sorted,2100,std_merge_sort,1,2363,26195
almost_sorted,2100,std_merge_sort,2,2354,26195
almost_sorted,2100,std_merge_sort,3,2560,26195
almost_sorted,2100,std_merge_sort,4,2454,26195
almost_sorted,2100,std_merge_sort,5,3150,26195
almost_sorted,2100,std_merge_sort,6,2879,26195
almost_sorted,2100,std_merge_sort,7,3730,26195
almost_sorted,2100,string_quick_sort,1,325,45273
almost_sorted,2100,string_quick_sort,2,317,45273
almost_sorted,2100,string_quick_sort,3,328,45273
almost_sorted,2100,string_quick_sort,4,314,45273
almost_sorted,2100,string_quick_sort,5,310,45273
almost_sorted,2100,string_quick_sort,6,377,45273
almost_sorted,2100,string_quick_sort,7,314,45273
almost_sorted,2100,string_merge_sort,1,3180,26195
almost_sorted,2100,string_merge_sort,2,3575,26195
almost_sorted,2100,string_merge_sort,3,2914,26195
almost_sorted,2100,string_merge_sort,4,3040,26195
almost_sorted,2100,string_merge_sort,5,3687,26195
almost_sorted,2100,string_merge_sort,6,3533,26195
almost_sorted,2100,string_merge_sort,7,3565,26195
almost_sorted,2100,msd_radix_sort,1,1353,5029
almost_sorted,2100,msd_radix_sort,2,991,5029
almost_sorted,2100,msd_radix_sort,3,1576,5029
almost_sorted,2100,msd_radix_sort,4,1515,5029
almost_sorted,2100,msd_radix_sort,5,992,5029
almost_sorted,2100,msd_radix_sort,6,1310,5029
almost_sorted,2100,msd_radix_sort,7,1205,5029
almost_sorted,2100,msd_radix_quick_sort,1,523,16196
almost_sorted,2100,msd_radix_quick_sort,2,490,16196
almost_sorted,2100,msd_radix_quick_sort,3,456,16196
almost_sorted,2100,msd_radix_quick_sort,4,547,16196
almost_sorted,2100,msd_radix_quick_sort,5,345,16196
almost_sorted,2100,msd_radix_quick_sort,6,450,16196
almost_sorted,2100,msd_radix_quick_sort,7,454,16196
almost_sorted,2200,std_quick_sort,1,718,390978
almost_sorted,2200,std_quick_sort,2,786,390978
almost_sorted,2200,std_quick_sort,3,681,390978
almost_sorted,2200,std_quick_sort,4,1372,390978
almost_sorted,2200,std_quick_sort,5,1621,390978
almost_sorted,2200,std_quick_sort,6,738,390978
almost_sorted,2200,std_quick_sort,7,758,390978
almost_sorted,2200,std_merge_sort,1,4537,27362
almost_sorted,2200,std_merge_sort,2,3888,27362
almost_sorted,2200,std_merge_sort,3,4665,27362
almost_sorted,2200,std_merge_sort,4,2848,27362
almost_sorted,2200,std_merge_sort,5,3147,27362
almost_sorted,2200,std_merge_sort,6,3179,27362
almost_sorted,2200,std_merge_sort,7,3487,27362
almost_sorted,2200,string_quick_sort,1,349,46063
almost_sorted,2200,string_quick_sort,2,344,46063
almost_sorted,2200,string_quick_sort,3,273,46063
almost_sorted,2200,string_quick_sort,4,227,46063
almost_sorted,2200,string_quick_sort,5,358,46063
almost_sorted,2200,string_quick_sort,6,346,46063
almost_sorted,2200,string_quick_sort,7,355,46063
almost_sorted,2200,string_merge_sort,1,4506,27362
almost_sorted,2200,string_merge_sort,2,3108,27362
almost_sorted,2200,string_merge_sort,3,3828,27362
almost_sorted,2200,string_merge_sort,4,3014,27362
almost_sorted,2200,string_merge_sort,5,2738,27362
almost_sorted,2200,string_merge_sort,6,3331,27362
almost_sorted,2200,string_merge_sort,7,4120,27362
almost_sorted,2200,msd_radix_sort,1,1079,5274
almost_sorted,2200,msd_radix_sort,2,1542,5274
almost_sorted,2200,msd_radix_sort,3,1311,5274
almost_sorted,2200,msd_radix_sort,4,1434,5274
almost_sorted,2200,msd_radix_sort,5,1098,5274
almost_sorted,2200,msd_radix_sort,6,1483,5274
almost_sorted,2200,msd_radix_sort,7,1544,5274
almost_sorted,2200,msd_radix_quick_sort,1,565,17001
almost_sorted,2200,msd_radix_quick_sort,2,473,17001
almost_sorted,2200,msd_radix_quick_sort,3,568,17001
almost_sorted,2200,msd_radix_quick_sort,4,311,17001
almost_sorted,2200,msd_radix_quick_sort,5,343,17001
almost_sorted,2200,msd_radix_quick_sort,6,482,17001
almost_sorted,2200,msd_radix_quick_sort,7,424,17001
almost_sorted,2300,std_quick_sort,1,661,429980
almost_sorted,2300,std_quick_sort,2,521,429980
almost_sorted,2300,std_quick_sort,3,748,429980
almost_sorted,2300,std_quick_sort,4,521,429980
almost_sorted,2300,std_quick_sort,5,613,429980
almost_sorted,2300,std_quick_sort,6,541,429980
almost_sorted,2300,std_quick_sort,7,552,429980
almost_sorted,2300,std_merge_sort,1,4327,28532
almost_sorted,2300,std_merge_sort,2,3647,28532
almost_sorted,2300,std_merge_sort,3,4007,28532
almost_sorted,2300,std_merge_sort,4,4009,28532
almost_sorted,2300,std_merge_sort,5,4230,28532
almost_sorted,2300,std_merge_sort,6,3183,28532
almost_sorted,2300,std_merge_sort,7,3945,28532
almost_sorted,2300,string_quick_sort,1,361,62910
almost_sorted,2300,string_quick_sort,2,287,62910
almost_sorted,2300,string_quick_sort,3,279,62910
almost_sorted,2300,string_quick_sort,4,276,62910
almost_sorted,2300,string_quick_sort,5,284,62910
almost_sorted,2300,string_quick_sort,6,282,62910
almost_sorted,2300,string_quick_sort,7,287,62910
almost_sorted,2300,string_merge_sort,1,3444,28532
almost_sorted,2300,string_merge_sort,2,2848,28532
almost_sorted,2300,string_merge_sort,3,3152,28532
almost_sorted,2300,string_merge_sort,4,2702,28532
almost_sorted,2300,string_merge_sort,5,2657,28532
almost_sorted,2300,string_merge_sort,6,2835,28532
almost_sorted,2300,string_merge_sort,7,2683,28532
almost_sorted,2300,msd_radix_sort,1,924,5503
almost_sorted,2300,msd_radix_sort,2,997,5503
almost_sorted,2300,msd_radix_sort,3,1092,5503
almost_sorted,2300,msd_radix_sort,4,1007,5503
almost_sorted,2300,msd_radix_sort,5,958,5503
almost_sorted,2300,msd_radix_sort,6,970,5503
almost_sorted,2300,msd_radix_sort,7,966,5503
almost_sorted,2300,msd_radix_quick_sort,1,380,17748
almost_sorted,2300,msd_radix_quick_sort,2,319,17748
almost_sorted,2300,msd_radix_quick_sort,3,319,17748
almost_sorted,2300,msd_radix_quick_sort,4,412,17748
almost_sorted,2300,msd_radix_quick_sort,5,322,17748
almost_sorted,2300,msd_radix_quick_sort,6,312,17748
almost_sorted,2300,msd_radix_quick_sort,7,313,17748
almost_sorted,2400,std_quick_sort,1,553,430655
almost_sorted,2400,std_quick_sort,2,546,430655
almost_sorted,2400,std_quick_sort,3,528,430655
almost_sorted,2400,std_quick_sort,4,526,430655
almost_sorted,2400,std_quick_sort,5,528,430655
almost_sorted,2400,std_quick_sort,6,521,430655
almost_sorted,2400,std_quick_sort,7,534,430655
almost_sorted,2400,std_merge_sort,1,2906,29877
almost_sorted,2400,std_merge_sort,2,2686,29877
almost_sorted,2400,std_merge_sort,3,3399,29877
almost_sorted,2400,std_merge_sort,4,2675,29877
almost_sorted,2400,std_merge_sort,5,2739,29877
almost_sorted,2400,std_merge_sort,6,2729,29877
almost_sorted,2400,std_merge_sort,7,2825,29877
almost_sorted,2400,string_quick_sort,1,401,91300
almost_sorted,2400,string_quick_sort,2,478,91300
almost_sorted,2400,string_quick_sort,3,600,91300
almost_sorted,2400,string_quick_sort,4,376,91300
almost_sorted,2400,string_quick_sort,5,372,91300
almost_sorted,2400,string_quick_sort,6,370,91300
almost_sorted,2400,string_quick_sort,7,368,91300
almost_sorted,2400,string_merge_sort,1,2774,29877
almost_sorted,2400,string_merge_sort,2,2765,29877
almost_sorted,2400,string_merge_sort,3,2752,29877
almost_sorted,2400,string_merge_sort,4,2812,29877
almost_sorted,2400,string_merge_sort,5,2967,29877
almost_sorted,2400,string_merge_sort,6,2752,29877
